clade_name	Home.1.day.1	Home.1.day.2	Home.1.day.3	Home.1.day.4	Home.1.day.5	Home.1.day.6	Home.1.day.7	Home.8.day.1	Home.8.day.2	Home.8.day.3	Home.8.day.4	Home.8.day.5	Home.8.day.6	Home.8.day.7	Home.3.day.1	Home.3.day.2	Home.3.day.3	Home.3.day.4	Home.3.day.5	Home.3.day.6	Home.3.day.7	Home.4.day.1	Home.4.day.2	Home.4.day.3	Home.4.day.4	Home.4.day.5	Home.4.day.6	Home.4.day.7	Home.6.day.1	Home.6.day.2	Home.6.day.3	Home.6.day.4	Home.6.day.5	Home.6.day.6	Home.6.day.7	Home.2.day.1	Home.2.day.2	Home.2.day.3	Home.2.day.4	Home.2.day.5	Home.2.day.6	Home.2.day.7	Home.7.day.1	Home.7.day.2	Home.7.day.3	Home.7.day.4	Home.7.day.5	Home.7.day.6	Home.7.day.7	Home.5.day.1	Home.5.day.2	Home.5.day.3	Home.5.day.4	Home.5.day.5	Home.5.day.6	Home.5.day.7
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis	1.67208	1.96511	2.00379	2.25687	2.77926	2.795	1.31831	0.00363	0.00776	0.00281	0.00263	0	0.00298	0.00334	1.18286	1.00677	0.42996	0.49404	0.35648	0.2422	0.38948	3.69656	19.03793	6.82872	6.71738	5.79278	5.13516	3.86728	1.71485	0.17977	0.03563	0.06456	0.0502	0.02104	0.03077	0.00641	0.12187	0.01955	0.0896	0.03404	0.01395	0.15498	0.01277	0.05411	0.01094	0.01152	0	0.00543	0.00242	0.00122	0	0	0.02627	0	0.00062	0.00377
k__Bacteria|p__Acidobacteria|c__CFGB13989|o__OFGB13989|f__FGB13989|g__GGB74065	1.47797	1.16145	1.23459	1.38801	1.46099	0.99698	0.61227	0.72359	2.00506	2.03807	2.12732	2.06601	1.53168	1.3609	0.94059	1.01266	0.94645	0.62139	0.36934	0.31813	0.18776	0.53746	1.47095	0.11383	0.26826	0.21735	0.17724	0.23991	1.17783	1.36799	1.65435	1.15068	1.38259	1.71635	0.84404	1.56007	1.40865	1.49362	1.63069	2.13017	1.81655	1.23911	0.87472	0.62806	0.57156	0.41689	0.30697	0.16314	0.13125	2.17874	2.33635	1.87708	1.85278	1.78616	1.38108	1.16184
k__Bacteria|p__Acidobacteria|c__CFGB13989|o__OFGB13989|f__FGB13989|g__GGB57945	1.3279	1.07078	1.05054	1.13447	1.31327	1.5198	1.15738	0.79675	2.11314	2.19232	2.27112	2.41811	1.93332	2.31865	1.48722	1.69069	1.75699	1.57018	1.76401	2.41293	2.26538	0.80458	2.20812	0.2014	0.64389	0.66068	0.91138	1.25748	1.27729	1.50647	1.44459	1.27536	1.59532	1.24009	1.02081	3.05161	2.56868	2.62662	2.91012	3.87495	3.86111	3.20413	1.24015	0.90666	0.97835	0.96022	1.40652	1.08232	1.01422	2.18237	2.28405	1.79427	1.79914	1.90072	1.82062	1.84361
k__Bacteria|p__Planctomycetota|c__CFGB8429|o__OFGB8429|f__FGB8429|g__GGB25723	1.1069	1.24286	1.09206	0.79632	0.92722	2.25615	2.05386	0.33946	1.02488	1.03265	0.87024	1.11532	1.2817	1.72053	0	0.00534	0	0.01714	0.02805	0.00737	0.0158	0	0	0	0.00547	0	0	0.01419	0.49341	0.66583	0.75622	0.64574	0.71825	0.53096	0.68871	0.61127	0.64206	0.61396	0.32597	0.39044	0.74348	1.18465	0	0.001	0.00802	0.00733	0	0.04381	0.02288	1.15599	1.33117	1.22778	1.29741	1.21673	1.64724	1.94448
k__Bacteria|p__Bacteroidota|c__CFGB14294|o__OFGB14294|f__FGB14294|g__GGB26951	0.8849	0.91076	0.86674	0.9346	1.13348	0.95911	1.21566	0.5225	1.29974	1.42397	1.29814	1.52494	1.33743	1.43408	1.61551	1.29686	1.07847	0.61588	0.59571	0.6198	0.93183	0.6551	0.3512	0.13793	0.23036	0.26986	0.29702	0.37327	0.57768	0.67989	0.76041	0.61275	0.74301	0.62757	0.46886	2.17211	1.33391	1.95341	2.13103	2.16935	1.98278	1.64642	1.12715	0.66961	0.54817	0.37333	0.55723	0.54149	0.29512	1.37801	1.63332	1.61052	1.50895	1.34456	1.36145	1.31929
k__Bacteria|p__Proteobacteria|c__CFGB8856|o__OFGB8856|f__FGB8856|g__GGB26613	0.79496	0.99824	0.83324	1.10237	1.69074	0.81274	0.99444	0.16884	0.41694	0.46101	0.42374	0.49737	0.64193	0.63328	0.92602	1.65228	1.80974	1.71157	2.5717	1.75819	2.27854	0.66774	0.02099	1.05991	1.11754	0.86715	0.75624	1.33623	0.45242	0.59001	0.44633	0.68939	0.49921	0.39157	0.56305	1.96683	2.36922	2.13571	3.00546	2.44552	2.31615	2.3494	0.88585	0.389	1.02464	1.02574	1.79232	2.20256	1.49617	0.49637	0.51635	0.56294	0.52272	0.56892	0.68605	0.63778
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Candidatus_Megaira	0.77108	0.78858	0.94025	1.02634	0.21639	0.6323	0.81902	0.24732	0.79382	0.74224	0.68392	0.72621	0.72497	0.73441	5.88305	6.48762	5.96225	4.70959	3.59581	3.10205	2.99746	4.93407	2.26379	1.21648	3.04051	2.29742	1.99014	1.57391	0.37233	0.07969	0.45115	0.02868	0.06283	0.12249	0.33356	2.0673	1.85059	2.40605	2.00643	2.02006	1.27838	1.41041	4.39452	3.47714	2.50196	2.32119	3.5776	1.90652	1.18575	0.97157	0.68019	0.90282	0.84041	0.82747	0.85859	0.72032
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified	0.67057	1.17184	0.71588	0.98235	1.10032	0.47563	0.16029	0.32461	0.01742	0.01559	0.01169	0.00548	0.03589	0.05548	0.34377	0.32772	0.17208	0.18375	0.14925	0.08599	0.10021	1.88215	2.45571	3.21907	3.15153	2.72941	3.03059	2.50844	10.45607	9.14411	3.45466	8.60207	9.40552	2.0085	8.66631	0.66427	0.30206	0.52282	0.38671	0.34946	0.30318	0.17574	0.02425	0.02649	0.01293	0.03771	0	0.01287	0.01765	0.00099	0	0	0	0	0	0.00043
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium	0.65612	0.77392	0.57974	0.73147	1.60465	1.01859	0.60517	0.08829	0.28526	0.16251	0.17488	0.27541	0.25003	0.28707	2.17656	1.57239	1.08844	1.08863	1.62749	1.49159	1.86313	27.16142	11.05484	34.92635	21.78782	18.28447	20.13039	10.94055	8.1657	27.21473	15.94444	24.31437	21.00384	16.0435	20.59628	0.64933	1.11945	0.42903	0.92312	0.25359	0.29099	0.98616	0.2302	1.00849	0.21566	0.34447	0.49837	0.19833	0.40178	0.43948	0.14056	0.19626	0.21675	0.07639	0.14842	0.12556
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter	0.63982	0.53025	0.80908	1.04462	2.17838	1.58259	0.47383	0.03182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.93896	15.55723	25.57553	25.53523	10.31348	13.98308	28.69621	0.1287	0.19794	0.10464	0.31076	0.14641	0.5008	0.39531
k__Bacteria|p__Bacteroidota|c__CFGB40560|o__OFGB40560|f__FGB40560|g__GGB43022	0.55415	0.56291	0.52278	0.40063	0.15337	0.92928	1.2063	1.1461	3.0875	2.97552	2.33524	3.5507	3.27712	3.8609	0.48783	0.54791	0.67891	0.83768	0.97916	1.15141	1.14885	0.21727	0.12212	0.05538	0.37713	0.42731	0.54717	0.61823	1.11208	0.77995	1.57619	0.32497	0.65009	0.63918	1.19791	0.3254	0.23107	0.34494	0.18243	0.23464	0.33575	0.42998	0.29639	0.22673	0.27918	0.3399	0.86252	0.59152	0.35437	3.43138	3.20768	3.73265	3.50227	3.27266	4.14795	4.46444
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas	0.53431	1.0175	1.08178	0.45187	0.15638	0.33681	0.24757	2.73353	0.11351	0.41794	0.35645	0.14464	0.19899	0.04885	0.11749	0.10982	0	0.008	0.03273	0	0.00077	0	0.04721	0.00159	0	0	0.00082	0.00268	0.10083	0	0	0	0	0	0	0.52126	0.47233	0.63074	0.85251	0.39825	0.06821	0.73578	0.37079	1.22764	0.27792	0.65628	0.13347	0.10744	0.17139	0	0	0	0	0	0	0.00761
k__Bacteria|p__Proteobacteria|c__CFGB8596|o__OFGB8596|f__FGB8596|g__GGB25977	0.46325	0.50639	0.34359	0.31067	0.44599	0.36988	0.42209	0.2572	0.8242	0.72006	0.54096	0.71286	0.66162	0.62558	0.38826	0.62095	0.68248	1.17822	1.43744	1.48622	1.13592	0.29367	0.15105	0.306	0.45159	0.43301	0.56468	0.70388	0.65534	0.73992	0.68998	0.73127	0.70538	1.02266	0.44262	0.27244	0.26449	0.19693	0.13485	0.17469	0.23032	0.24079	0.29821	0.26755	0.42481	0.4686	0.84692	0.82179	0.59679	0.92465	0.94305	0.79091	0.66483	0.64669	0.64948	0.79391
k__Bacteria|p__Bacteroidota|c__CFGB18754|o__OFGB18754|f__FGB18754|g__GGB46526	0.43149	0.32676	0.41075	0.41208	0.10313	0.70343	0.68938	0.13784	0.481	0.51004	0.52367	0.5875	0.56769	0.72198	0.07846	0.08536	0.1009	0.11645	0.16043	0.16631	0.24426	0.05019	0.02225	0.00263	0.04415	0.06823	0.06816	0.10312	0.2232	0.05621	0.24483	0.0276	0.0559	0.07283	0.26786	0.59748	0.46137	0.62364	0.63656	0.83115	0.75325	0.66759	0.10626	0.08639	0.10412	0.09323	0.09475	0.2914	0.15995	0.42833	0.44028	0.59687	0.53542	0.62702	0.64015	0.68481
k__Bacteria|p__Actinobacteria|c__CFGB36511|o__OFGB36511|f__FGB36511|g__GGB43952	0.33475	0.44498	0.28602	0.29235	0.49993	0.13535	0.16354	0.2954	0.80602	0.67487	0.77531	0.73757	0.68385	0.44433	2.99697	1.9994	1.4667	1.08281	0.79143	0.84875	0.81666	2.15636	2.22759	1.11204	0.74275	0.9915	0.72291	1.22134	0.89569	0.9574	0.97494	0.96334	0.93286	2.59815	0.72103	0.29974	0.30165	0.24166	0.27425	0.18935	0.20172	0.14037	4.27469	3.24364	1.7021	1.53489	1.07915	0.92302	0.85932	0.9384	1.06715	0.79713	0.87746	0.9093	0.54744	0.55233
k__Bacteria|p__Bacteroidota|c__CFGB18754|o__OFGB18754|f__FGB18754|g__GGB46527	0.30758	0.23041	0.33314	0.34924	0.12199	0.48743	0.48832	0.0872	0.2637	0.28658	0.25501	0.2195	0.26538	0.31385	0.05659	0.05009	0.07324	0.08258	0.1077	0.0914	0.15776	0.03071	0.01653	0.00366	0.03393	0.04811	0.04331	0.07505	0.13956	0.04984	0.16076	0.01881	0.03657	0.04743	0.11723	0.67422	0.62967	0.85645	0.86536	0.89778	0.78569	0.79791	0.06419	0.05775	0.08205	0.067	0.07222	0.18916	0.11238	0.24076	0.26262	0.30056	0.28003	0.27745	0.30179	0.32308
k__Bacteria|p__Acidobacteria|c__CFGB73383|o__OFGB73383|f__FGB73383|g__GGB58749	0.30036	0.42288	0.26673	0.27429	0.46224	0.31815	0.18645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27298	0.34554	0.35508	0.29511	0.22775	0.22553	0.19319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037	0.04804	0.01093	0.02259	0	0.00045	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__CFGB462|o__OFGB462|f__FGB462|g__GGB24171	0.29054	0.36848	0.28858	0.3939	0.62006	0.60269	0.8168	0.29251	0.7554	0.85588	1.06304	1.3273	1.38196	1.61631	0.41074	0.37765	0.33065	0.2198	0.2413	0.34456	0.50255	0.10063	0.08947	0.0585	0.06183	0.06765	0.11923	0.22265	0.22497	0.40847	0.49602	0.6285	0.66741	0.52473	0.47083	0.36722	0.34775	0.38117	0.52679	0.6505	0.76238	0.82725	0.25559	0.16248	0.16143	0.12079	0.2055	0.24187	0.14043	0.79664	1.20179	1.15823	1.31836	1.37781	1.39096	1.78948
k__Bacteria|p__Proteobacteria|c__CFGB8594|o__OFGB8594|f__FGB8594|g__GGB43067	0.22391	0.27284	0.15492	0.12747	0.19276	0.13857	0.18543	0.38897	0.90907	0.7691	0.61369	0.81589	0.78228	0.63677	4.99686	6.09716	7.03294	5.26074	4.58536	5.13441	4.16621	2.41733	0.87989	2.98964	3.11656	3.29614	3.46184	3.96462	0.76296	0.89198	1.18558	0.84423	0.77392	2.01726	0.51846	0.27347	0.17157	0.17187	0.13961	0.17955	0.17707	0.16228	3.08214	2.45664	2.81502	2.83715	4.80361	2.61233	1.93494	1.10505	1.2461	0.84796	0.61748	0.64629	0.72628	0.67141
k__Bacteria|p__Bacteroidota|c__CFGB462|o__OFGB462|f__FGB462|g__GGB969	0.22017	0.20042	0.13504	0.13566	0.20299	0.09325	0.12321	0.2085	0.47343	0.39903	0.29993	0.25213	0.24284	0.19907	0.80125	0.70608	0.49279	0.33031	0.34525	0.31476	0.39981	0.20057	0.15951	0.11609	0.10817	0.12096	0.13725	0.21409	0.18957	0.28074	0.27525	0.20481	0.19726	0.22779	0.08889	0.26377	0.22789	0.22632	0.21823	0.22326	0.17795	0.1778	0.434	0.25777	0.2656	0.18441	0.27882	0.25637	0.1242	0.6032	0.6854	0.4303	0.35523	0.32585	0.27569	0.27892
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacteroides	0.21442	0.24973	0.13089	0.26493	0.63941	0.32244	0.18841	0.00185	0.01229	0.00564	0	0	0.00096	0.0137	1.31949	1.22578	0.93565	1.00231	0.44745	0.57548	0.84146	0.83759	1.48034	1.03226	1.36521	0.59765	0.81504	0.43814	0	0	0	0	0	0	0	0.24646	0.0525	0.02344	0.03926	0.01654	0.00116	0.01653	0.03791	0.04099	0.04498	0.04052	0.05472	0.02846	0.03531	0.00473	0	0	0.01372	0.00067	0.01395	0.01923
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae|g__GGB41072	0.21246	0.3093	0.19048	0.17971	0.32199	0.33817	0.30948	0.12186	0.27524	0.24467	0.2898	0.41516	0.47868	0.39493	0	0	0	0	0.00395	0	0.00534	0	0	0	0	0	0	0	0.10669	0.18408	0.14964	0.23371	0.29025	0.19849	0.21135	0.17768	0.27143	0.16841	0.21458	0.22043	0.31017	0.44039	0	0	0.00183	0.00168	0	0.01102	0.00655	0.33687	0.45163	0.42411	0.45258	0.55447	0.41172	0.61395
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Aquirufa	0.20576	0.17991	0.20286	0.2161	0.08374	0.30247	0.34433	0.11064	0.30048	0.28197	0.25379	0.27226	0.29128	0.31528	0.13576	0.14966	0.10886	0.11973	0.12938	0.06588	0.14943	0.04543	0.02423	0.00952	0.03962	0.03295	0.04015	0.06267	0.13344	0.09491	0.17627	0.03869	0.08491	0.08111	0.11401	0.28686	0.18117	0.24895	0.19559	0.27213	0.2507	0.22054	0.05822	0.04543	0.07369	0.06492	0.08232	0.10121	0.05187	0.29943	0.34998	0.28549	0.27744	0.28658	0.33043	0.32334
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter	0.20166	0.17417	0.23521	0.1867	0.5537	0.54343	0.20249	0.01366	0.0407	0.02861	0.01936	0.02937	0.05897	0.04755	0.10135	0.09646	0.05569	0.06401	0.05935	0.05639	0.04016	0.07919	0	0.12347	0.06005	0.05069	0.05037	0.03854	0.04649	0.06397	0.02131	0.07361	0.08865	0.01512	0.05869	0.57431	0.63628	0.52938	0.99118	0.44049	0.57841	0.60036	0.1038	0.09124	0.04837	0.08804	0.06378	0.06183	0.07872	0.03497	0.02587	0.02558	0.05658	0.05148	0.05674	0.07452
k__Bacteria|p__Tenericutes|c__CFGB26692|o__OFGB26692|f__FGB26692|g__GGB26692	0.14798	0.09587	0.11551	0.08326	0.05618	0.48406	0.63045	0.07647	0.19824	0.29423	0.31306	0.40965	0.41933	0.57666	0.00234	0.00655	0	0.00549	0.01511	0.01423	0.03143	0	0.00074	0	0	0	0	0	0.08997	0.11583	0.18264	0.07102	0.2241	0.16218	0.23677	0.02003	0.02784	0.02857	0.00685	0.03486	0.06851	0.1145	0	0.00139	0.00387	0.00343	0	0.01387	0.00549	0.11875	0.14009	0.16018	0.21104	0.22121	0.25194	0.29494
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB43055	0.14496	0.18119	0.0955	0.07882	0.1278	0.0596	0.06022	0.08729	0.23069	0.191	0.14697	0.17481	0.14692	0.0932	0.13497	0.21236	0.22247	0.32406	0.51929	0.63586	0.42684	0.08869	0.02651	0.12131	0.13505	0.19115	0.26456	0.35361	0.1528	0.19872	0.17383	0.17842	0.17599	0.45325	0.0851	0.17607	0.1265	0.09574	0.09127	0.10563	0.09991	0.06682	0.09272	0.08825	0.14114	0.17497	0.37531	0.36669	0.30116	0.26973	0.2797	0.22782	0.17417	0.15453	0.13253	0.11434
k__Bacteria|p__Bacteroidota|c__CFGB12545|o__OFGB12545|f__FGB12545|g__GGB35558	0.13111	0.14144	0.1244	0.11023	0.12591	0.14452	0.1582	0.08919	0.23727	0.26198	0.23316	0.25519	0.21434	0.23957	0.11689	0.11461	0.12118	0.13052	0.1331	0.14465	0.18991	0.03523	0.01112	0.00776	0.04045	0.03227	0.06626	0.07548	0.09052	0.13857	0.16539	0.11427	0.14042	0.11398	0.08983	0.09809	0.08306	0.07936	0.0739	0.10114	0.10623	0.09419	0.0574	0.03699	0.07533	0.05666	0.10345	0.10829	0.05609	0.25127	0.32833	0.28768	0.28323	0.23147	0.25254	0.23416
k__Bacteria|p__Proteobacteria|c__CFGB8596|o__OFGB8596|f__FGB8596|g__GGB59202	0.1205	0.1285	0.08779	0.07545	0.12715	0.03653	0.03731	0.05288	0.17182	0.13864	0.10294	0.10029	0.08408	0.0615	0.52105	0.62368	0.58052	0.54852	0.61221	0.64407	0.55012	0.51487	0.22368	0.36604	0.26921	0.26616	0.32156	0.3535	0.17718	0.18122	0.26684	0.15272	0.1614	0.7828	0.07928	0.18057	0.13945	0.11959	0.09264	0.09028	0.08724	0.06302	0.59535	0.41814	0.39289	0.3427	0.3287	0.30202	0.27507	0.22736	0.16637	0.17329	0.14524	0.11641	0.09628	0.0954
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Porphyrobacter	0.10392	0.18006	0.12495	0.19253	0.42086	0.15673	0.08719	0.01529	0.02227	0.01143	0.00685	0	0.00735	0.01332	0.067	0.04812	0.04326	0.01912	0.02125	0.01795	0.01849	4.05934	7.67959	5.9785	4.43755	4.09401	4.28975	3.32849	21.40354	14.46526	14.40614	15.67833	14.82062	14.76458	18.79144	0.019	0.0309	0.01123	0.01525	0.00684	0.00559	0.06222	1.38441	0.51876	0.43972	0.95126	0.37737	0.17558	0.15886	0.00064	0	0	0.00511	0.00349	0.00424	0.00987
k__Bacteria|p__Bacteroidota|c__CFGB18754|o__OFGB18754|f__FGB18754|g__GGB46525	0.09809	0.05225	0.06532	0.04174	0.01878	0.06471	0.06264	0.0356	0.11966	0.11059	0.06104	0.03317	0.04947	0.0614	0.01919	0.02203	0.01071	0.04949	0.08147	0.05007	0.08455	0.00959	0.00199	0	0.01457	0.00326	0.01077	0.02213	0.07034	0.03671	0.07134	0.00371	0.02076	0.02575	0.03068	0.05613	0.06231	0.0694	0.04004	0.04095	0.03816	0.05131	0.00444	0.00986	0.0358	0.02176	0.01535	0.10329	0.05166	0.1169	0.09883	0.09154	0.07415	0.07128	0.06461	0.06382
k__Bacteria|p__Actinobacteria|c__CFGB14951|o__OFGB14951|f__FGB14951|g__GGB64139	0.08672	0.05951	0.04722	0.02627	0.04681	0.09375	0.1181	0.0233	0.09407	0.08785	0.05306	0.05851	0.06463	0.08133	0.01717	0.02473	0.02009	0.05649	0.08084	0.08359	0.09169	0.00336	0.00116	0.0035	0.01143	0.00857	0.03329	0.03495	0.0441	0.05801	0.0604	0.062	0.06747	0.03871	0.0333	0.02321	0.03958	0.02376	0.00506	0.01275	0.03253	0.05457	0.01347	0.01358	0.03648	0.0349	0.01207	0.10104	0.07189	0.08482	0.11212	0.09493	0.07434	0.07942	0.08298	0.10571
k__Bacteria|p__Planctomycetota|c__CFGB35689|o__OFGB35689|f__FGB35689|g__GGB35689	0.08648	0.10589	0.05597	0.03593	0.04187	0.04308	0.0406	0.0535	0.1382	0.12968	0.09482	0.1151	0.11386	0.09268	0.18823	0.25069	0.25215	0.27489	0.2344	0.27115	0.1926	0.0947	0.28962	0.10029	0.126	0.1143	0.12733	0.11246	0.03977	0.06186	0.06487	0.0486	0.05826	0.0841	0.03054	0.05935	0.07292	0.06067	0.02672	0.01796	0.02229	0.02819	0.04301	0.05666	0.08019	0.07187	0.09376	0.07478	0.03516	0.18318	0.19836	0.17211	0.1625	0.13538	0.10778	0.11873
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Zwartia	0.08023	0.10673	0.08746	0.0993	0.17604	0.09457	0.11907	0.01548	0.0434	0.04164	0.03676	0.0513	0.04882	0.04808	0.04209	0.04931	0.05688	0.07315	0.09421	0.10027	0.08192	0.02086	0.00765	0.0226	0.03963	0.03985	0.04676	0.05551	0.04377	0.04851	0.0484	0.0555	0.05484	0.05156	0.04936	0.15743	0.17884	0.17032	0.17815	0.16438	0.17451	0.21245	0.01615	0.01627	0.04353	0.03368	0.05441	0.08366	0.05822	0.04915	0.0483	0.04639	0.05808	0.05716	0.04519	0.05198
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__GGB38478	0.07721	0.10938	0.06545	0.0774	0.11648	0.09071	0.11041	0.06155	0.15503	0.13006	0.13064	0.13997	0.20582	0.21608	0.01059	0.03843	0.02695	0.05927	0.06822	0.0476	0.05126	0.00476	0	0.01399	0.00803	0.00654	0.01595	0.01805	0.10407	0.28169	0.16627	0.23255	0.22507	0.1589	0.25281	0.10515	0.10434	0.08329	0.09185	0.08492	0.12063	0.11637	0.00448	0.01608	0.02693	0.02743	0.01242	0.03806	0.03854	0.1833	0.21988	0.24533	0.19653	0.20198	0.20922	0.25831
k__Bacteria|p__Bacteroidota|c__CFGB32421|o__OFGB32421|f__FGB32421|g__GGB56701	0.07576	0.10088	0.08827	0.08833	0.11753	0.26789	0.33493	0.04102	0.12619	0.16018	0.18522	0.22575	0.27075	0.33874	0	0.00137	0	0.00084	0.00549	0.00144	0.00543	0	0	0	0	0	0	0	0.03747	0.0511	0.08338	0.08877	0.10657	0.06434	0.08323	0.07483	0.08683	0.12041	0.12629	0.13627	0.18618	0.27733	0	0	0.0026	0	0	0.00996	0.00514	0.109	0.1741	0.20693	0.22989	0.25611	0.28633	0.35282
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	0.07471	0.0574	0.07189	0.05896	0.02617	0.05529	0.04422	0.21622	0.52657	0.4446	0.32219	0.3109	0.53163	0.63124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17937	0.03415	0.17554	0.01686	0.03031	0.03123	0.16853	0.02266	0.02422	0.02942	0.00341	0.01284	0.00591	0.01431	0	0	0	0	0	0	0	0.43692	0.41088	0.53774	0.38514	0.34048	0.78716	0.46198
k__Bacteria|p__Actinobacteria|c__CFGB1083|o__OFGB1083|f__FGB1083|g__GGB43950	0.06996	0.07868	0.09059	0.08023	0.13519	0.1238	0.19517	0.02622	0.09445	0.13386	0.11542	0.13354	0.14912	0.19395	0.00102	0.00114	0	0.00393	0.0012	0.00317	0.00501	0	0	0	0	0	0	0	0.02999	0.06659	0.07778	0.08234	0.10528	0.06599	0.07917	0.03496	0.06712	0.06018	0.0427	0.04574	0.09674	0.14495	0	0.00147	0.00737	0.00242	0	0.00891	0.00997	0.08765	0.1151	0.11403	0.18795	0.17884	0.18418	0.24278
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__Betaproteobacteria_unclassified	0.06624	0.09494	0.14876	0.19774	0.32402	0.24009	0.25917	0.00654	0.02884	0.02351	0.0265	0.02375	0.03725	0.04515	0.0051	0.01021	0	0.01584	0.0275	0.01467	0.02503	0.00046	0	0	0.00563	0	0.00535	0.01008	0.02043	0.02946	0.02923	0.02058	0.03354	0.03406	0.03079	0.10299	0.1681	0.14486	0.21154	0.19881	0.20386	0.29047	0	0.0018	0.00987	0.00433	0	0.03106	0.01934	0.01848	0.02463	0.01628	0.02962	0.04504	0.04	0.06257
k__Bacteria|p__Verrucomicrobia|c__CFGB8468|o__OFGB8468|f__FGB8468|g__GGB43612	0.0636	0.07921	0.06754	0.05142	0.08385	0.09799	0.11615	0.04395	0.115	0.12737	0.11578	0.15058	0.1495	0.14287	0.0018	0.00598	0	0.00947	0.00953	0.00302	0.00772	0	0	0	0	0	0	0	0.03534	0.06004	0.06206	0.07574	0.08104	0.06164	0.04912	0.02945	0.03651	0.02625	0.01715	0.02818	0.04042	0.0599	0	0.00133	0.00575	0.00311	0	0.00973	0.00443	0.1037	0.1534	0.14301	0.18226	0.15228	0.15945	0.17828
k__Bacteria|p__Bacteroidota|c__CFGB14294|o__OFGB14294|f__FGB14294|g__GGB39339	0.06347	0.0659	0.07916	0.10997	0.12422	0.18849	0.25943	0.04543	0.11597	0.16297	0.19587	0.25698	0.25125	0.33983	0	0	0	0	0	0	0.00729	0	0	0	0	0	0	0	0.04239	0.06036	0.07525	0.05197	0.10657	0.07207	0.08834	0.12718	0.08521	0.14275	0.19128	0.26605	0.27068	0.25358	0	0	0	0	0	0.00047	0.00066	0.11473	0.12513	0.18126	0.22174	0.20788	0.26703	0.28914
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium	0.06165	0.03553	0.04765	0.03885	0.00883	0.06657	0.08114	0.05881	0.19064	0.18605	0.16133	0.1417	0.16483	0.18545	0	0.00072	0	0.00579	0.01809	0.00569	0.08338	0	0	0	0	0	0.00253	0.01113	0.05683	0.02223	0.09785	0.00773	0.01871	0.02509	0.07129	0.02182	0.03001	0.03368	0.01636	0.02554	0.02101	0.03384	0	0	0.00255	0.00149	0.00266	0.03075	0.01706	0.14276	0.19273	0.18468	0.17302	0.1656	0.19375	0.16653
k__Bacteria|p__Proteobacteria|c__CFGB14846|o__OFGB14846|f__FGB14846|g__GGB44382	0.06033	0.05845	0.04124	0.04389	0.07625	0.03455	0.01541	0.03602	0.08226	0.07126	0.0703	0.06242	0.04774	0.04309	0.10245	0.15842	0.16901	0.17338	0.18604	0.35089	0.44561	0.06467	0.57604	0.09257	0.1034	0.08367	0.16101	0.17495	0.06693	0.06844	0.08862	0.04909	0.07465	0.35631	0.02583	0.18557	0.15619	0.12925	0.15365	0.14894	0.12124	0.08441	0.05437	0.04401	0.04527	0.06014	0.11296	0.09124	0.08395	0.11894	0.08514	0.06711	0.08344	0.06568	0.04375	0.03958
